"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072001","renal system development","50/1417","390/28928",0.128205128205128,2.617302716103,7.29785595614542,5.70679347762905e-10,1.45958036992122e-07,1.13191888676582e-07,"Adamts1/Adamts16/Agtr1b/Angpt1/Arid5b/Basp1/Bcl2/Bdnf/Bmp2/Bmper/Calb1/Col4a1/Efnb2/Epha4/Erbb4/Eya1/Fgf1/Fgfr1/Frem2/Gata3/Irx2/Itgb3/Kcnj1/Lgr4/Lrp4/Magi2/Mecom/Mir125b-2/Nfia/Osr1/Pbx1/Plxnd1/Ppp3ca/Prom1/Ptpro/Rarb/Robo1/Robo2/Schip1/Sdc1/Sec61a1/Slc12a1/Sox11/Sox4/Stat1/Sulf2/Tgfb2/Traf3ip2/Ttc8/Yap1",50
"GO:0099173","postsynapse organization","43/1417","314/28928",0.136942675159236,2.79567939802849,7.26085513620276,1.20032246446286e-09,2.93042361665001e-07,2.27257224491844e-07,"Adgrl3/Asap1/Asic1/Cadm1/Cdh2/Cntnap2/Dact1/Dclk1/Dgkb/Dlg2/Dock1/Elmo1/Epha4/Epha5/Fgfr1/Gap43/Gphn/Grid2/Grin2a/Il1rapl1/Itgb3/Kalrn/Lrp4/Lrrtm4/Lzts1/Magi2/Map1b/Marcks/Nectin3/Nlgn1/Nrxn3/Ntrk3/Ppfia2/Ptprd/Rapgef4/Sh3gl2/Slc7a11/Slitrk3/Syndig1/Tanc1/Tiam1/Tmem108/Zfp804a",43
"GO:0055074","calcium ion homeostasis","47/1417","365/28928",0.128767123287671,2.62877582389961,7.10704836937819,1.61553667231506e-09,3.77262933348008e-07,2.92571103540078e-07,"Adcy8/Ank/Asph/Atp2b1/Bcl2/Cacna1d/Calb1/Calb2/Chd7/Cnr1/Dmd/Erc2/Fgfr1/Ghitm/Grik2/Inpp4b/Itgb3/Itpr2/Jph3/Kcnh1/Lyn/Mcu/Micu3/Pde4d/Plcb1/Plcb4/Prkd1/Rap1gds1/Ryr2/Sgcd/Slc24a3/Slc24a5/Slc8a1/Snca/Snx10/Stc2/Sv2b/Tgfb2/Thada/Tmem178/Tmem64/Tmtc2/Tmtc4/Trpc6/Trpc7/Trpm8/Xk",47
"GO:0048880","sensory system development","56/1417","483/28928",0.115942028985507,2.36695202151923,6.87554774739454,2.37246742385292e-09,5.30938438896419e-07,4.11747964745001e-07,"Adamts18/Ahi1/Barhl2/Bcl2/Bdnf/Bhlhe22/Calb1/Cdk20/Cdon/Celf4/Chd7/Cited2/Col4a1/Crb2/Fat1/Fos/Foxp2/Frem2/Gata3/Gpd2/Hcn1/Hif1a/Ift122/Kera/Klf4/Maf/Max/Meis1/Mitf/Ndp/Nectin3/Nfia/Nfib/Nphp1/Ntrk3/Pax6/Pbx1/Pbx3/Plaat1/Pou4f1/Prom1/Ptprm/Rarb/Rhoj/Slc7a11/Sox11/Sox4/Spry2/Tgfb2/Thrb/Tmem135/Trpm1/Ttc8/Ttll5/Uchl3/Zhx2",56
"GO:0099172","presynapse organization","18/1417","68/28928",0.264705882352941,5.40396031383619,8.25150418239319,2.91722342419095e-09,6.12983011517175e-07,4.75374335186716e-07,"Cacna2d3/Cadm1/Cntn5/Efnb2/Fzd1/Grid2/Il1rapl1/Lrp4/Lrrtm3/Mdga2/Nlgn1/Ntrk3/Ptprd/Sdcbp/Slitrk1/Slitrk2/Slitrk3/Snca",18
"GO:0001654","eye development","55/1417","473/28928",0.116279069767442,2.37383269600039,6.83704688148784,2.96733537505987e-09,6.12983011517175e-07,4.75374335186716e-07,"Adamts18/Ahi1/Barhl2/Bcl2/Bdnf/Bhlhe22/Calb1/Cdk20/Cdon/Celf4/Chd7/Cited2/Col4a1/Crb2/Fat1/Fos/Foxp2/Frem2/Gata3/Gpd2/Hcn1/Hif1a/Ift122/Kera/Klf4/Maf/Max/Meis1/Mitf/Ndp/Nectin3/Nfia/Nfib/Nphp1/Ntrk3/Pax6/Pbx1/Pbx3/Plaat1/Prom1/Ptprm/Rarb/Rhoj/Slc7a11/Sox11/Sox4/Spry2/Tgfb2/Thrb/Tmem135/Trpm1/Ttc8/Ttll5/Uchl3/Zhx2",55
"GO:0150063","visual system development","55/1417","476/28928",0.115546218487395,2.35887156556342,6.78436057809029,3.72076064860482e-09,7.40155757172462e-07,5.73998046258451e-07,"Adamts18/Ahi1/Barhl2/Bcl2/Bdnf/Bhlhe22/Calb1/Cdk20/Cdon/Celf4/Chd7/Cited2/Col4a1/Crb2/Fat1/Fos/Foxp2/Frem2/Gata3/Gpd2/Hcn1/Hif1a/Ift122/Kera/Klf4/Maf/Max/Meis1/Mitf/Ndp/Nectin3/Nfia/Nfib/Nphp1/Ntrk3/Pax6/Pbx1/Pbx3/Plaat1/Prom1/Ptprm/Rarb/Rhoj/Slc7a11/Sox11/Sox4/Spry2/Tgfb2/Thrb/Tmem135/Trpm1/Ttc8/Ttll5/Uchl3/Zhx2",55
"GO:0046879","hormone secretion","50/1417","415/28928",0.120481927710843,2.45963387778354,6.79719861865649,4.76543400777969e-09,9.14112359135169e-07,7.08903096570836e-07,"Adcy8/Cacna1d/Chd7/Chrm3/Cnr1/Creb1/Cyp2j5/Dio2/Efna5/Epha5/Fgfr1/Foxa2/Foxo1/G6pc2/Gata3/Gpr68/Hif1a/Ildr2/Irs1/Kalrn/Kcnj6/Klf7/Lep/Lyn/Mcu/Myt1/Npvf/Oprm1/Pde1c/Plcb1/Pparg/Ppp3ca/Prkd1/Prkn/Rab11fip2/Rapgef4/Rph3al/Runx1/Slc16a10/Slc30a8/Snap25/Snx19/Sox11/Sox4/Stxbp5l/Sybu/Tac1/Tacr1/Tiam1/Ywhaz",50
"GO:0016358","dendrite development","43/1417","331/28928",0.129909365558912,2.65209465553156,6.86075830416922,6.06875079496081e-09,1.1239745006805e-06,8.7165324485154e-07,"Adgrb3/Arid1b/Asap1/Bcl11a/Bdnf/Bmp5/Btbd3/Cntnap2/Cobl/Csmd3/Ctnna2/Dab1/Dact1/Dclk1/Elavl4/Epha4/Epha5/Il1rapl1/Kalrn/Klf7/Lrp4/Lzts1/Map1b/Marcks/Mpdz/Ndp/Nedd4l/Nlgn1/Nr3c1/Plk2/Ppfia2/Ppp3ca/Ptprd/Ptprz1/Rapgef2/Rapgef4/Robo1/Sema3a/Sema4d/Sgk1/Tiam1/Trpc6/Vldlr",43
"GO:0001508","action potential","30/1417","184/28928",0.16304347826087,3.32852628026142,7.19117549867353,6.82078279344786e-09,1.22114747945361e-06,9.47011842585024e-07,"Adra1a/Ank3/Cacna1d/Chrnb4/Cnr1/Cntnap2/Ctnna3/Dmd/Dsc2/Fgf12/Fgf13/Grik2/Grin2a/Hcn1/Kcna5/Kcnb2/Kcnd2/Kcnma1/Kcnn2/Kcnq3/Kcnv1/Ndp/Nedd4l/Ntrk3/Rapgef4/Ryr2/Slc4a3/Tac1/Tacr1/Tmem161b",30
