ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Snca	1
GO:0019076	viral release from host cell	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Cav2	1
GO:0035024	negative regulation of Rho protein signal transduction	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Heg1	1
GO:0035891	exit from host cell	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Cav2	1
GO:0051791	medium-chain fatty acid metabolic process	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Oxsm	1
GO:0070242	thymocyte apoptotic process	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Rag1	1
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Spry2	1
GO:1902455	negative regulation of stem cell population maintenance	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Sap30	1
GO:2000042	negative regulation of double-strand break repair via homologous recombination	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Shld1	1
GO:2000345	regulation of hepatocyte proliferation	1/90	25/17474	0.04	7.766222222222223	2.4359093740362363	0.12118813750328172	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:1903037	regulation of leukocyte cell-cell adhesion	4/90	369/17474	0.01084010840108401	2.1046672688949113	1.5431682043505786	0.12287234228501262	0.4986800781963577	0.4874077276564004	Rag1/Zfp608/Cd83/Cd276	4
GO:0022600	digestive system process	2/90	118/17474	0.01694915254237288	3.2907721280602638	1.7965040881740635	0.12367795002663272	0.4986800781963577	0.4874077276564004	Isx/Tff3	2
GO:0009264	deoxyribonucleotide catabolic process	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Dpys	1
GO:0010839	negative regulation of keratinocyte proliferation	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Ift57	1
GO:0014048	regulation of glutamate secretion	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Snca	1
GO:0014856	skeletal muscle cell proliferation	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Cav2	1
GO:0035809	regulation of urine volume	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Oprl1	1
GO:0036342	post-anal tail morphogenesis	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Ripply2	1
GO:0043576	regulation of respiratory gaseous exchange	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Nr4a2	1
GO:0045026	plasma membrane fusion	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Spam1	1
GO:0045540	regulation of cholesterol biosynthetic process	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:0046386	deoxyribose phosphate catabolic process	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Dpys	1
GO:0046580	negative regulation of Ras protein signal transduction	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Spry2	1
GO:0050927	positive regulation of positive chemotaxis	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Scg2	1
GO:0090205	positive regulation of cholesterol metabolic process	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:0106118	regulation of sterol biosynthetic process	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Fgf1	1
GO:1902074	response to salt	1/90	26/17474	0.038461538461538464	7.467521367521368	2.3745529396692153	0.12572095128199146	0.4986800781963577	0.4874077276564004	Phex	1
GO:0060348	bone development	3/90	241/17474	0.012448132780082987	2.4168741355463346	1.5936373006994278	0.1279571926866826	0.4986800781963577	0.4874077276564004	Col9a1/Phex/Ripply2	3
GO:0032602	chemokine production	2/90	121/17474	0.01652892561983471	3.2091827364554635	1.75455577767943	0.1288290103344037	0.4986800781963577	0.4874077276564004	Chia1/Chil5	2
GO:0050863	regulation of T cell activation	4/90	376/17474	0.010638297872340425	2.06548463356974	1.5027910271100877	0.12909478893683526	0.4986800781963577	0.4874077276564004	Rag1/Zfp608/Cd83/Cd276	4
GO:2001234	negative regulation of apoptotic signaling pathway	3/90	242/17474	0.012396694214876033	2.406887052341598	1.58572987871028	0.12910660593091822	0.4986800781963577	0.4874077276564004	Scg2/Hmgb2/Nr4a2	3
GO:0032703	negative regulation of interleukin-2 production	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Cd276	1
GO:0045648	positive regulation of erythrocyte differentiation	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Hmgb2	1
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Spry2	1
GO:0045780	positive regulation of bone resorption	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Dcstamp	1
GO:0046688	response to copper ion	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Snca	1
GO:0050891	multicellular organismal-level water homeostasis	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Aqp6	1
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Dcstamp	1
GO:0070536	protein K63-linked deubiquitination	1/90	27/17474	0.037037037037037035	7.190946502057613	2.31637404074838	0.1302306437616233	0.4986800781963577	0.4874077276564004	Otud1	1
