ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	ranking	is_significant	is_neuronal	n_genes_ranked
GO:0090178	regulation of establishment of planar polarity involved in neural tube closure	15	0.822537372093897	1.15193439234341	0.269541778975741	1	0.993169005390725	1517	tags=13%, list=7%, signal=12%	12614/14362	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006007	glucose catabolic process	25	0.775832171713052	1.15170903971191	0.281902552204176	1	0.993169005390725	1753	tags=12%, list=8%, signal=11%	433182/13806/17425	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060575	intestinal epithelial cell differentiation	28	0.767661276072987	1.1515734606039	0.272519954389966	1	0.993169005390725	1593	tags=11%, list=8%, signal=10%	15251/22601/66601	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060544	regulation of necroptotic process	23	0.7837608179202	1.15137057026492	0.273053892215569	1	0.993169005390725	1665	tags=13%, list=8%, signal=12%	67245/26409/11545	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0003215	cardiac right ventricle morphogenesis	19	0.795383590187255	1.15097149046884	0.271144278606965	1	0.993169005390725	1545	tags=21%, list=7%, signal=20%	22762/20677/320790/14462	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1902992	negative regulation of amyloid precursor protein catabolic process	22	0.789018498906351	1.15095018563133	0.261185006045949	1	0.993169005390725	1096	tags=9%, list=5%, signal=9%	20660/233744	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0055010	ventricular cardiac muscle tissue morphogenesis	55	0.729930599874929	1.15002549760425	0.220231822971549	1	0.993169005390725	1938	tags=15%, list=9%, signal=13%	22762/77446/18996/12387/20191/17131/320790/17868	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0034394	protein localization to cell surface	69	0.72417286710319	1.1499981499293	0.187435633367662	1	0.993169005390725	1407	tags=19%, list=7%, signal=18%	83964/56079/83814/11600/11845/52055/99237/14758/13869/11774/12387/20620/19272	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032104	regulation of response to extracellular stimulus	36	0.753410068820279	1.14991059616703	0.261111111111111	1	0.993169005390725	2227	tags=14%, list=11%, signal=12%	59030/16846/18390/53322/17751	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032107	regulation of response to nutrient levels	36	0.753410068820279	1.14991059616703	0.261111111111111	1	0.993169005390725	2227	tags=14%, list=11%, signal=12%	59030/16846/18390/53322/17751	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006904	vesicle docking involved in exocytosis	42	0.744400099006834	1.14960039185416	0.23695652173913	1	0.993169005390725	1714	tags=14%, list=8%, signal=13%	20336/116837/67295/208898/116838/17967	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	62	0.725787686356036	1.14957481642849	0.206465067778936	1	0.993169005390725	1934	tags=11%, list=9%, signal=10%	270669/12021/68592/12450/368203/71007/74996	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0072678	T cell migration	63	0.725807737591417	1.14949677661103	0.1995841995842	1	0.993169005390725	1676	tags=6%, list=8%, signal=6%	56066/53416/16416/20496	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1903020	positive regulation of glycoprotein metabolic process	25	0.774330508873945	1.14947984797502	0.28538283062645	1	0.993169005390725	1354	tags=12%, list=6%, signal=11%	16168/12387/18795	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006901	vesicle coating	29	-0.583412869948287	-1.14934577934568	0.273504273504274	1	0.993169005390725	2120	tags=10%, list=10%, signal=9%	78232/66682/89867	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0001821	histamine secretion	17	0.807536761475033	1.14919546742496	0.27051282051282	1	0.993169005390725	1561	tags=12%, list=7%, signal=11%	17096/22631	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0097062	dendritic spine maintenance	27	0.769941592961519	1.14911266497027	0.273878020713464	1	0.993169005390725	599	tags=11%, list=3%, signal=11%	66860/241514/66797	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0061484	hematopoietic stem cell homeostasis	28	0.765973625417798	1.14904180534674	0.274800456100342	1	0.993169005390725	1296	tags=18%, list=6%, signal=17%	59308/320405/20677/26422/67155	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0003009	skeletal muscle contraction	42	0.743688320014024	1.14850116925849	0.23695652173913	1	0.993169005390725	935	tags=5%, list=4%, signal=5%	13405/18760	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071479	cellular response to ionizing radiation	66	0.723751653055382	1.14845656441674	0.191950464396285	1	0.993169005390725	1659	tags=9%, list=8%, signal=8%	12021/21353/368203/22601/14462/22596	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0140238	presynaptic endocytosis	78	0.721358303364482	1.1483486439934	0.177618069815195	1	0.993169005390725	1721	tags=13%, list=8%, signal=12%	268379/20617/11845/20404/50873/80718/20979/20408/20975/192167	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0031111	negative regulation of microtubule polymerization or depolymerization	49	0.732678824828284	1.14820946740979	0.228966986155485	1	0.993169005390725	1511	tags=12%, list=7%, signal=11%	20393/20257/20617/260315/17755/14168	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032515	negative regulation of phosphoprotein phosphatase activity	20	0.790074666319114	1.14790054452531	0.27239263803681	1	0.993169005390725	393	tags=5%, list=2%, signal=5%	19878	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0010155	regulation of proton transport	30	0.764038895504088	1.1478796855494	0.2686230248307	1	0.993169005390725	1354	tags=7%, list=6%, signal=6%	17992/18795	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032732	positive regulation of interleukin-1 production	61	0.725961406320007	1.14740977200272	0.218390804597701	1	0.993169005390725	657	tags=5%, list=3%, signal=5%	21898/16170/16007	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051645	Golgi localization	15	0.819241945979224	1.1473192650462	0.280323450134771	1	0.993169005390725	1561	tags=13%, list=7%, signal=12%	13131/22631	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060043	regulation of cardiac muscle cell proliferation	50	0.731934661392904	1.14724845847686	0.226837060702875	1	0.993169005390725	1750	tags=20%, list=8%, signal=18%	22762/14182/17684/80857/13869/22601/17260/16468/17967/16526	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0010863	positive regulation of phospholipase C activity	30	0.763383864031538	1.14689557685394	0.270880361173815	1	0.993169005390725	1411	tags=7%, list=7%, signal=6%	14182/50768	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051646	mitochondrion localization	55	0.727667054411647	1.14645922020993	0.229715489989463	1	0.993169005390725	1961	tags=13%, list=9%, signal=12%	319613/17755/74252/50873/15251/18039/109246	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0021932	hindbrain radial glia guided cell migration	15	0.818559406733094	1.14636339305982	0.283018867924528	1	0.993169005390725	1226	tags=13%, list=6%, signal=13%	12386/13131	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0001780	neutrophil homeostasis	30	0.763002335660382	1.14632237479671	0.270880361173815	1	0.993169005390725	1961	tags=17%, list=9%, signal=15%	83964/26570/14013/18578/109246	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2000406	positive regulation of T cell migration	35	0.75239849480148	1.1458382976252	0.265328874024526	1	0.993169005390725	1170	tags=6%, list=6%, signal=5%	53416/16416	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048008	platelet-derived growth factor receptor signaling pathway	64	0.723783931124766	1.14549672304845	0.206645898234683	1	0.993169005390725	1859	tags=14%, list=9%, signal=13%	71371/20617/14158/18124/19247/18186/16416/30953/14066	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	49	-0.513466053138273	-1.1453771782556	0.326944119151927	1	0.993169005390725	5060	tags=33%, list=24%, signal=25%	20707/14972/80782/14964/224761/240095/93806/14985/171285/333715/19264/224754/16643/545378/224756/16002	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0110096	cellular response to aldehyde	16	0.81029944403146	1.14492160757536	0.284210526315789	1	0.993169005390725	2058	tags=19%, list=10%, signal=17%	20393/26876/11677	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0050919	negative chemotaxis	42	0.741326576628782	1.14485385496507	0.246739130434783	1	0.993169005390725	1780	tags=29%, list=8%, signal=26%	20346/107515/20349/22253/214968/16416/319476/20564/268902/20354/19876/20358	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045071	negative regulation of viral genome replication	53	-0.518438949771491	-1.14483204646799	0.178768531304804	1	0.993169005390725	2037	tags=17%, list=10%, signal=15%	66141/17002/68713/246729/23825/74522/69550/15364/15977	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1901570	fatty acid derivative biosynthetic process	19	0.790963447119014	1.14457525760949	0.287313432835821	1	0.993169005390725	1717	tags=11%, list=8%, signal=10%	208982/18484	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045912	negative regulation of carbohydrate metabolic process	59	0.725704364864627	1.14449981277535	0.222105263157895	1	0.993169005390725	1556	tags=8%, list=7%, signal=8%	208727/14783/50873/19017/15376	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0001658	branching involved in ureteric bud morphogenesis	66	0.721186714500641	1.14438649354632	0.208462332301342	1	0.993169005390725	2013	tags=15%, list=10%, signal=14%	107515/11608/271127/14164/329628/13383/12387/12156/14048/18514	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0001759	organ induction	27	0.766742869362394	1.14433867453633	0.287686996547756	1	0.993169005390725	1769	tags=22%, list=8%, signal=20%	14182/14164/12387/268902/12156/19876	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0035372	protein localization to microtubule	19	-0.612819285879501	-1.14415701052152	0.348484848484849	1	0.993169005390725	5009	tags=53%, list=24%, signal=40%	11350/216169/13589/56724/100732/240641/17318/13542/140810/78926	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1904925	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization	15	0.816762692482896	1.14384715852965	0.288409703504043	1	0.993169005390725	1052	tags=13%, list=5%, signal=13%	50873/15277	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051930	regulation of sensory perception of pain	20	0.786989393936287	1.14341794813381	0.284662576687117	1	0.993169005390725	1840	tags=10%, list=9%, signal=9%	21333/23945	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0090205	positive regulation of cholesterol metabolic process	19	0.790138798564054	1.14338193782251	0.291044776119403	1	0.993169005390725	800	tags=5%, list=4%, signal=5%	14164	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045342	MHC class II biosynthetic process	16	0.808987918814667	1.14306847344002	0.288157894736842	1	0.993169005390725	1830	tags=12%, list=9%, signal=11%	21898/16153	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0021984	adenohypophysis development	16	-0.630544227913353	-1.14304703122887	0.359504132231405	1	0.993169005390725	447	tags=25%, list=2%, signal=24%	14602/15205/22417/14179	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042308	negative regulation of protein import into nucleus	16	0.80893868927334	1.14299891401231	0.289473684210526	1	0.993169005390725	439	tags=6%, list=2%, signal=6%	11600	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0022011	myelination in peripheral nervous system	32	0.755461542144967	1.14299235157253	0.279775280898876	1	0.993169005390725	1886	tags=16%, list=9%, signal=14%	338521/17988/18213/93742/225608	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0032292	peripheral nervous system axon ensheathment	32	0.755461542144967	1.14299235157253	0.279775280898876	1	0.993169005390725	1886	tags=16%, list=9%, signal=14%	338521/17988/18213/93742/225608	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0032273	positive regulation of protein polymerization	86	0.715710611164892	1.14295881781063	0.177732379979571	1	0.993169005390725	1287	tags=7%, list=6%, signal=7%	14158/11845/260315/17755/13383/214444	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1900273	positive regulation of long-term synaptic potentiation	31	0.756584362021213	1.14292571581568	0.280898876404494	1	0.993169005390725	1059	tags=23%, list=5%, signal=21%	12912/11514/432530/14265/18585/19085/13488	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:1904385	cellular response to angiotensin	29	0.759199974999271	1.1428849637537	0.287005649717514	1	0.993169005390725	1800	tags=24%, list=9%, signal=22%	11608/19055/19878/18760/229877/26409/18024	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060740	prostate gland epithelium morphogenesis	33	-0.555064487128512	-1.14284590748325	0.223214285714286	1	0.993169005390725	357	tags=12%, list=2%, signal=12%	15398/18095/14633/13983	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0062098	regulation of programmed necrotic cell death	28	0.761782842404841	1.14275518565223	0.291904218928164	1	0.993169005390725	1665	tags=11%, list=8%, signal=10%	67245/26409/11545	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0061098	positive regulation of protein tyrosine kinase activity	38	0.74642815765929	1.14270948652745	0.260198456449835	1	0.993169005390725	2036	tags=11%, list=10%, signal=10%	13838/50754/50490/232801	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1905244	regulation of modification of synaptic structure	22	0.783352282635826	1.14268481203435	0.276904474002418	1	0.993169005390725	1166	tags=23%, list=6%, signal=21%	21844/14265/17118/13838/545156	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0055089	fatty acid homeostasis	17	0.802832129597033	1.14250036462837	0.284615384615385	1	0.993169005390725	1917	tags=18%, list=9%, signal=16%	14732/108079/238011	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1902018	negative regulation of cilium assembly	20	-0.604887922210522	-1.14248411525176	0.331550802139037	1	0.993169005390725	503	tags=20%, list=2%, signal=20%	109242/74201/11651/74694	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0033363	secretory granule organization	66	0.719911672525631	1.14236324383087	0.213622291021672	1	0.993169005390725	2000	tags=14%, list=9%, signal=12%	12912/11303/102607/72433/20983/237336/11774/237958/17101	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006268	DNA unwinding involved in DNA replication	20	-0.604767154831558	-1.14225601545502	0.331550802139037	1	0.993169005390725	1934	tags=25%, list=9%, signal=23%	17220/17217/69270/12544/17218	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0046628	positive regulation of insulin receptor signaling pathway	31	0.755935747697778	1.14194589383269	0.28314606741573	1	0.993169005390725	1322	tags=16%, list=6%, signal=15%	20660/17118/19247/16367/16846	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2001222	regulation of neuron migration	57	0.724708585838953	1.14193952895515	0.226793248945148	1	0.993169005390725	1965	tags=26%, list=9%, signal=24%	80883/242050/20346/22253/19283/399558/18508/12386/18096/69601/13488/76089/329278/20358/668303	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:2000649	regulation of sodium ion transmembrane transporter activity	58	0.723282507206191	1.14166715846448	0.224789915966387	1	0.993169005390725	1944	tags=17%, list=9%, signal=16%	215748/11735/83814/13405/53416/14167/18795/13830/14168/23967	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0090183	regulation of kidney development	36	0.747996605047446	1.14164816430958	0.272222222222222	1	0.993169005390725	1944	tags=14%, list=9%, signal=13%	107515/11608/19055/14462/23967	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2000403	positive regulation of lymphocyte migration	41	0.741719905406562	1.1415131791404	0.258733624454148	1	0.993169005390725	1170	tags=5%, list=6%, signal=5%	53416/16416	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0009261	ribonucleotide catabolic process	49	0.728188357094278	1.14117228086834	0.247071352502662	1	0.993169005390725	2085	tags=10%, list=10%, signal=9%	64705/18585/76654/22271/22361	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0099518	vesicle cytoskeletal trafficking	73	0.716272688442245	1.14096480192274	0.201020408163265	1	0.993169005390725	2086	tags=12%, list=10%, signal=11%	13426/319613/327814/20983/214459/208943/11774/17912/73689	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071280	cellular response to copper ion	18	0.795815819599609	1.14096470865408	0.299748110831234	1	0.993169005390725	2227	tags=17%, list=11%, signal=15%	20617/18024/17751	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0007528	neuromuscular junction development	60	0.722989658156401	1.14076735939866	0.224554039874082	1	0.993169005390725	1771	tags=17%, list=8%, signal=15%	268566/66797/19242/545156/208898/16716/12826/21923/104156/228357	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060009	Sertoli cell development	20	0.785089437442983	1.14065749879122	0.287116564417178	1	0.993169005390725	873	tags=5%, list=4%, signal=5%	319448	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060456	positive regulation of digestive system process	17	0.801328875469868	1.14036110247742	0.291025641025641	1	0.993169005390725	1917	tags=12%, list=9%, signal=11%	19055/238011	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0035994	response to muscle stretch	21	0.782682108199615	1.14016199701498	0.29004854368932	1	0.993169005390725	1648	tags=29%, list=8%, signal=26%	14281/13405/18035/20191/22138/20541	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071634	regulation of transforming growth factor beta production	40	0.742535345815979	1.14002686912737	0.256578947368421	1	0.993169005390725	1043	tags=8%, list=5%, signal=7%	12912/17022/15251	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051132	NK T cell activation	16	0.806800113261574	1.13997718926185	0.293421052631579	1	0.993169005390725	1574	tags=12%, list=7%, signal=12%	16168/12480	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0071312	cellular response to alkaloid	30	0.758761154267511	1.13995049243279	0.283295711060948	1	0.993169005390725	2406	tags=23%, list=11%, signal=21%	11514/20191/20541/52076/20512/12919/68312	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045601	regulation of endothelial cell differentiation	40	0.742381643488316	1.13979088738674	0.256578947368421	1	0.993169005390725	1354	tags=12%, list=6%, signal=12%	71093/19878/12226/12387/18795	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0043388	positive regulation of DNA binding	56	0.722934379514325	1.1394722767721	0.240506329113924	1	0.993169005390725	1665	tags=16%, list=8%, signal=15%	21898/18508/18996/50873/12387/22034/16600/14462/11545	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0033120	positive regulation of RNA splicing	44	0.735912721284089	1.13937582872252	0.251633986928105	1	0.993169005390725	2296	tags=14%, list=11%, signal=12%	72486/108013/18708/13992/15387/76572	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0043949	regulation of cAMP-mediated signaling	45	0.734194252429241	1.13925119960091	0.248104008667389	1	0.993169005390725	1989	tags=13%, list=9%, signal=12%	14677/54611/76089/238871/18390/53322	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0070570	regulation of neuron projection regeneration	39	0.743343427735515	1.13924552700987	0.263506063947078	1	0.993169005390725	1540	tags=21%, list=7%, signal=19%	18213/21960/19242/101490/13838/26921/16600/233781	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	62	0.719264791273556	1.13924320560347	0.223149113660063	1	0.993169005390725	1837	tags=13%, list=9%, signal=12%	21898/67245/368203/110957/382551/18760/224938/18081	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060632	regulation of microtubule-based movement	55	0.723072192772855	1.13921989082234	0.242360379346681	1	0.993169005390725	2189	tags=13%, list=10%, signal=11%	21336/13411/59030/21333/68270/328401/56746	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006516	glycoprotein catabolic process	30	0.758250625132805	1.13918348171376	0.285553047404063	1	0.993169005390725	1904	tags=7%, list=9%, signal=6%	15931/66967	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0043616	keratinocyte proliferation	62	0.718990436108778	1.13880865457138	0.224191866527633	1	0.993169005390725	1588	tags=15%, list=8%, signal=13%	235505/16601/73916/18760/22601/81896/12554/19272/380614	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0009268	response to pH	43	0.736249773788736	1.13880428146447	0.255712731229597	1	0.993169005390725	1717	tags=14%, list=8%, signal=13%	14744/11419/52055/16531/238377/18484	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060914	heart formation	33	0.753077183773801	1.13866696546428	0.268539325842697	1	0.993169005390725	1918	tags=21%, list=9%, signal=19%	17260/12387/268902/12156/19876/14048/12006	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0050746	regulation of lipoprotein metabolic process	19	0.786688843298314	1.138389629453	0.302238805970149	1	0.993169005390725	1322	tags=11%, list=6%, signal=10%	16416/16846	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	48	-0.511121731416864	-1.13809518741463	0.203509768865247	1	0.993169005390725	3325	tags=27%, list=16%, signal=23%	67126/66592/66046/67264/11950/66916/66091/66052/104130/225887/66377/66945/72900	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0097531	mast cell migration	16	0.805462314068284	1.13808693101933	0.297368421052632	1	0.993169005390725	362	tags=6%, list=2%, signal=6%	22341	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048011	neurotrophin TRK receptor signaling pathway	32	0.752175489917588	1.13802064573017	0.286516853932584	1	0.993169005390725	779	tags=12%, list=4%, signal=12%	24064/76829/81907/19247	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060080	inhibitory postsynaptic potential	24	0.769736955807246	1.13799923559944	0.304245283018868	1	0.993169005390725	1468	tags=17%, list=7%, signal=16%	116837/14806/12064/116838	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0001945	lymph vessel development	31	0.753266190131185	1.13791315651234	0.291011235955056	1	0.993169005390725	2032	tags=16%, list=10%, signal=15%	77446/22341/64817/238328/13642	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0048489	synaptic vesicle transport	46	0.730953230640765	1.13761694402165	0.251077586206897	1	0.993169005390725	2086	tags=13%, list=10%, signal=12%	20617/20983/11774/12387/192167/73689	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0003176	aortic valve development	33	0.752064064447533	1.13713510985406	0.270786516853933	1	0.993169005390725	1918	tags=24%, list=9%, signal=22%	20564/268902/23794/14462/12156/19876/17126/12006	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006942	regulation of striated muscle contraction	90	0.71319032359441	1.13686246055789	0.181818181818182	1	0.993169005390725	1863	tags=19%, list=9%, signal=17%	216033/13405/11928/208727/18760/13506/13383/238871/14613/20191/17131/14168/57440/20541/52076/13511/18578	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0051293	establishment of spindle localization	54	0.722868031016641	1.13671956799474	0.24789029535865	1	0.993169005390725	2033	tags=11%, list=10%, signal=10%	24064/18508/214444/14048/70385/108907	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0090317	negative regulation of intracellular protein transport	43	0.734796939456159	1.13655709033845	0.258977149075082	1	0.993169005390725	2107	tags=12%, list=10%, signal=10%	12021/11600/29810/231070/226418	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006390	mitochondrial transcription	22	-0.58669571503832	-1.13647208535805	0.331428571428571	1	0.993169005390725	2608	tags=23%, list=12%, signal=20%	103172/170826/64384/69821/208595	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042454	ribonucleoside catabolic process	16	0.80417062448844	1.13626182386772	0.3	1	0.993169005390725	1726	tags=12%, list=8%, signal=11%	76654/22271	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0060438	trachea development	22	0.778802279845277	1.13604767163312	0.296251511487303	1	0.993169005390725	1266	tags=9%, list=6%, signal=9%	239405/12387	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0001881	receptor recycling	51	0.724665267056961	1.1355451915922	0.25531914893617	1	0.993169005390725	1571	tags=14%, list=7%, signal=13%	20660/20617/66532/101490/207592/14799/57440	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	46	0.729563664111389	1.13545429617717	0.252155172413793	1	0.993169005390725	1627	tags=17%, list=8%, signal=16%	14107/23859/242274/241324/13383/76260/72823/93742	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0032740	positive regulation of interleukin-17 production	25	0.764878532622472	1.13544855758921	0.307424593967517	1	0.993169005390725	1660	tags=12%, list=8%, signal=11%	16007/16168/76438	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0030968	endoplasmic reticulum unfolded protein response	66	0.715495122305221	1.13535501653177	0.226006191950464	1	0.993169005390725	1800	tags=11%, list=9%, signal=10%	70551/18708/67490/72661/52552/12364/18024	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	67	0.715186650378123	1.1353262944996	0.225540679711637	1	0.993169005390725	1707	tags=10%, list=8%, signal=10%	11735/21898/110957/22034/57321/69068/70097	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0099174	regulation of presynapse organization	43	0.733768071630245	1.13496567513273	0.262241566920566	1	0.993169005390725	2009	tags=35%, list=10%, signal=32%	331461/20617/18213/320772/76965/11845/216028/18189/14804/319476/245446/14362/192167/245450/386750	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:1990776	response to angiotensin	32	0.750141269756183	1.1349429270692	0.293258426966292	1	0.993169005390725	1800	tags=22%, list=9%, signal=20%	11608/19055/19878/18760/229877/26409/18024	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0044273	sulfur compound catabolic process	31	0.751287485356605	1.13492404824577	0.293258426966292	1	0.993169005390725	40	tags=3%, list=0%, signal=3%	15931	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0002828	regulation of type 2 immune response	34	-0.545545495493595	-1.13484614395257	0.287037037037037	1	0.993169005390725	322	tags=15%, list=2%, signal=15%	16193/16190/65113/15977/329260	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:2000279	negative regulation of DNA biosynthetic process	42	0.734823113072211	1.1348103524682	0.26304347826087	1	0.993169005390725	1750	tags=7%, list=8%, signal=7%	13134/19252/16526	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0042073	intraciliary transport	49	0.723873485740894	1.13441027824083	0.261980830670927	1	0.993169005390725	1588	tags=8%, list=8%, signal=8%	385668/73916/81896/380614	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006656	phosphatidylcholine biosynthetic process	21	0.778719125518128	1.134388973458	0.309466019417476	1	0.993169005390725	857	tags=5%, list=4%, signal=5%	72433	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0098885	modification of postsynaptic actin cytoskeleton	19	0.783906359608473	1.13436319561754	0.307213930348259	1	0.993169005390725	1166	tags=26%, list=6%, signal=25%	21844/20741/12386/17118/545156	MeCP2 fold (median significant)	FALSE	TRUE	21098
GO:0060122	inner ear receptor cell stereocilium organization	45	0.730845529770794	1.13405497762949	0.260021668472373	1	0.993169005390725	1833	tags=13%, list=9%, signal=12%	433899/329628/110253/76260/329421/229320	MeCP2 fold (median significant)	FALSE	FALSE	21098
GO:0006783	heme biosynthetic process	25	-0.594038295878783	-1.13396550737987	0.307142857142857	1	0.993169005390725	5001	tags=36%, list=24%, signal=27%	11655/70383/22276/66154/216792/14664/54198/11306/70118	MeCP2 fold (median significant)	FALSE	FALSE	21098
